,nav,cost,slippage,tax,turnover,n_holdings
2022-05-13,70688276.92307033,0.0,0.0,0.0,0.0,10
2022-05-16,69764621.40547062,0.0,0.0,0.0,0.0,10
2022-05-17,72031718.67457432,0.0,0.0,0.0,0.0,10
2022-05-18,68474502.68619685,0.0,0.0,0.0,0.0,10
2022-05-19,68896309.6800195,0.0,0.0,0.0,0.0,10
2022-05-20,68730515.51921362,0.0,0.0,0.0,0.0,10
2022-05-23,70092686.81471013,0.0,0.0,0.0,0.0,10
2022-05-24,68355839.63406841,0.0,0.0,0.0,0.0,10
2022-05-25,69497231.7060392,0.0,0.0,0.0,0.0,10
2022-05-26,71741948.18437997,0.0,0.0,0.0,0.0,10
2022-05-27,73600658.5948453,0.0,0.0,0.0,0.0,10
2022-05-31,72772793.18886468,0.0,0.0,0.0,0.0,10
2022-06-01,72464220.8908356,0.0,0.0,0.0,0.0,10
2022-06-02,74253880.38885877,0.0,0.0,0.0,0.0,10
2022-06-03,73513353.53545547,0.0,0.0,0.0,0.0,10
2022-06-06,73550761.68891488,0.0,0.0,0.0,0.0,10
2022-06-07,74176976.08310886,0.0,0.0,0.0,0.0,10
2022-06-08,73160165.35446426,0.0,0.0,0.0,0.0,10
2022-06-09,70921149.375679,0.0,0.0,0.0,0.0,10
2022-06-10,68843238.74533601,0.0,0.0,0.0,0.0,10
2022-06-13,65100515.11752747,0.0,0.0,0.0,0.0,10
2022-06-14,65533978.885935545,0.0,0.0,0.0,0.0,10
2022-06-15,66104848.769310676,0.0,0.0,0.0,0.0,10
2022-06-16,62617848.3808638,0.0,0.0,0.0,0.0,10
2022-06-17,62431276.95849274,0.0,0.0,0.0,0.0,10
2022-06-21,63948595.24404223,0.0,0.0,0.0,0.0,10
2022-06-22,63095534.14285214,0.0,0.0,0.0,0.0,10
2022-06-23,63208218.17763402,0.0,0.0,0.0,0.0,10
2022-06-24,64921326.43530833,0.0,0.0,0.0,0.0,10
2022-06-27,65188635.39811427,0.0,0.0,0.0,0.0,10
2022-06-28,64127849.825603,0.0,0.0,0.0,0.0,10
2022-06-29,63346953.25290162,0.0,0.0,0.0,0.0,10
2022-06-30,62619344.55738752,0.0,0.0,0.0,0.0,10
2022-07-01,61536110.605967805,2022.572002802374,81772.42445212869,84277.84234392893,67419066.76007912,10
2022-07-05,61732994.83105177,0.0,0.0,0.0,0.0,10
2022-07-06,61206422.22506534,0.0,0.0,0.0,0.0,10
2022-07-07,63891083.910180084,0.0,0.0,0.0,0.0,10
2022-07-08,64279204.599400155,0.0,0.0,0.0,0.0,10
2022-07-11,62799998.78778379,0.0,0.0,0.0,0.0,10
2022-07-12,62087398.7172051,0.0,0.0,0.0,0.0,10
2022-07-13,62199043.9494744,0.0,0.0,0.0,0.0,10
2022-07-14,62010937.497144364,0.0,0.0,0.0,0.0,10
2022-07-15,63503730.04021696,0.0,0.0,0.0,0.0,10
2022-07-18,63964175.744555175,0.0,0.0,0.0,0.0,10
2022-07-19,66660610.3568904,0.0,0.0,0.0,0.0,10
2022-07-20,67574162.63162412,0.0,0.0,0.0,0.0,10
2022-07-21,68595687.4157603,0.0,0.0,0.0,0.0,10
2022-07-22,67143765.46522759,0.0,0.0,0.0,0.0,10
2022-07-25,67262723.96011062,0.0,0.0,0.0,0.0,10
2022-07-26,65506692.770459644,0.0,0.0,0.0,0.0,10
2022-07-27,68843363.38757496,0.0,0.0,0.0,0.0,10
2022-07-28,69887609.0273158,0.0,0.0,0.0,0.0,10
2022-07-29,71517146.40969254,0.0,0.0,0.0,0.0,10
2022-08-01,71478784.45105264,0.0,0.0,0.0,0.0,10
2022-08-02,72869499.517228,0.0,0.0,0.0,0.0,10
2022-08-03,73724450.65078944,0.0,0.0,0.0,0.0,10
2022-08-04,72717126.8026308,0.0,0.0,0.0,0.0,10
2022-08-05,72122006.53161901,0.0,0.0,0.0,0.0,10
2022-08-08,71721166.06835935,0.0,0.0,0.0,0.0,10
2022-08-09,69738468.48359452,0.0,0.0,0.0,0.0,10
2022-08-10,72158824.44912857,0.0,0.0,0.0,0.0,10
2022-08-11,72070634.16953485,0.0,0.0,0.0,0.0,10
2022-08-12,74061433.48212114,0.0,0.0,0.0,0.0,10
2022-08-15,74382557.9124824,0.0,0.0,0.0,0.0,10
2022-08-16,73928686.55347152,0.0,0.0,0.0,0.0,10
2022-08-17,72816781.71533808,0.0,0.0,0.0,0.0,10
2022-08-18,73840846.56797522,0.0,0.0,0.0,0.0,10
2022-08-19,72010667.66405673,0.0,0.0,0.0,0.0,10
2022-08-22,70036389.85347761,0.0,0.0,0.0,0.0,10
2022-08-23,70922852.37969226,0.0,0.0,0.0,0.0,10
2022-08-24,71141508.7188551,0.0,0.0,0.0,0.0,10
2022-08-25,72633202.37845205,0.0,0.0,0.0,0.0,10
2022-08-26,69231443.45235023,0.0,0.0,0.0,0.0,10
2022-08-29,68476791.0551297,0.0,0.0,0.0,0.0,10
2022-08-30,67241879.52054128,0.0,0.0,0.0,0.0,10
2022-08-31,66596483.18801016,0.0,0.0,0.0,0.0,10
2022-09-01,64952557.4674093,0.0,0.0,0.0,0.0,10
2022-09-02,64711030.30369786,0.0,0.0,0.0,0.0,10
2022-09-06,64308710.10486861,0.0,0.0,0.0,0.0,10
2022-09-07,65321101.003422365,0.0,0.0,0.0,0.0,10
2022-09-08,66591585.78970104,0.0,0.0,0.0,0.0,10
2022-09-09,68619618.07409911,0.0,0.0,0.0,0.0,10
2022-09-12,69304113.63323009,0.0,0.0,0.0,0.0,10
2022-09-13,65622186.12395734,0.0,0.0,0.0,0.0,10
2022-09-14,67048962.5666435,0.0,0.0,0.0,0.0,10
2022-09-15,65879607.56968849,0.0,0.0,0.0,0.0,10
2022-09-16,65012533.57747911,0.0,0.0,0.0,0.0,10
2022-09-19,65477542.94851197,0.0,0.0,0.0,0.0,10
2022-09-20,64753362.39030405,0.0,0.0,0.0,0.0,10
2022-09-21,63308565.796585,0.0,0.0,0.0,0.0,10
2022-09-22,60769404.94672334,0.0,0.0,0.0,0.0,10
2022-09-23,58787164.97806706,0.0,0.0,0.0,0.0,10
2022-09-26,57819554.247557364,0.0,0.0,0.0,0.0,10
2022-09-27,58669951.666931726,0.0,0.0,0.0,0.0,10
2022-09-28,60329242.85465533,0.0,0.0,0.0,0.0,10
2022-09-29,58583016.98882486,0.0,0.0,0.0,0.0,10
2022-09-30,57946076.083705276,0.0,0.0,0.0,0.0,10
2022-10-03,58573632.37768371,2475.30214588939,96627.6529661371,94040.44457811952,82510071.52964634,10
2022-10-04,60689271.77623855,0.0,0.0,0.0,0.0,10
2022-10-05,60082687.30867539,0.0,0.0,0.0,0.0,10
2022-10-06,59412660.66676616,0.0,0.0,0.0,0.0,10
2022-10-07,57781624.86112102,0.0,0.0,0.0,0.0,10
2022-10-10,57248834.70588058,0.0,0.0,0.0,0.0,10
2022-10-11,56453381.00504127,0.0,0.0,0.0,0.0,10
2022-10-12,55765405.80068239,0.0,0.0,0.0,0.0,10
2022-10-13,57201803.50333325,0.0,0.0,0.0,0.0,10
2022-10-14,55475311.55859158,0.0,0.0,0.0,0.0,10
2022-10-17,57377382.27961946,0.0,0.0,0.0,0.0,10
2022-10-18,57886798.023932576,0.0,0.0,0.0,0.0,10
2022-10-19,57530294.60553982,0.0,0.0,0.0,0.0,10
2022-10-20,56648890.39098904,0.0,0.0,0.0,0.0,10
2022-10-21,58428919.32279629,0.0,0.0,0.0,0.0,10
2022-10-24,58602381.80833961,0.0,0.0,0.0,0.0,10
2022-10-25,59614871.111503266,0.0,0.0,0.0,0.0,10
2022-10-26,59591903.17618482,0.0,0.0,0.0,0.0,10
2022-10-27,58808782.49048421,0.0,0.0,0.0,0.0,10
2022-10-28,60884249.86215473,0.0,0.0,0.0,0.0,10
2022-10-31,60980974.05201971,0.0,0.0,0.0,0.0,10
2022-11-01,61503999.55248516,0.0,0.0,0.0,0.0,10
2022-11-02,59815471.87952397,0.0,0.0,0.0,0.0,10
2022-11-03,59342163.22090892,0.0,0.0,0.0,0.0,10
2022-11-04,59863506.29943696,0.0,0.0,0.0,0.0,10
2022-11-07,59472518.76757729,0.0,0.0,0.0,0.0,10
2022-11-08,59903405.50998506,0.0,0.0,0.0,0.0,10
2022-11-09,58683201.26562009,0.0,0.0,0.0,0.0,10
2022-11-10,61442957.06529193,0.0,0.0,0.0,0.0,10
2022-11-11,61996475.606491186,0.0,0.0,0.0,0.0,10
2022-11-14,61255194.27349714,0.0,0.0,0.0,0.0,10
2022-11-15,62382261.141435795,0.0,0.0,0.0,0.0,10
2022-11-16,61374837.98729805,0.0,0.0,0.0,0.0,10
2022-11-17,60920314.82780358,0.0,0.0,0.0,0.0,10
2022-11-18,61703209.32544066,0.0,0.0,0.0,0.0,10
2022-11-21,60805831.64965326,0.0,0.0,0.0,0.0,10
2022-11-22,61518146.83484181,0.0,0.0,0.0,0.0,10
2022-11-23,61864057.28491622,0.0,0.0,0.0,0.0,10
2022-11-25,61857725.07696835,0.0,0.0,0.0,0.0,10
2022-11-28,60982250.5576978,0.0,0.0,0.0,0.0,10
2022-11-29,60670900.890572496,0.0,0.0,0.0,0.0,10
2022-11-30,62867264.22638271,0.0,0.0,0.0,0.0,10
2022-12-01,62867058.051235616,0.0,0.0,0.0,0.0,10
2022-12-02,63107935.590204336,0.0,0.0,0.0,0.0,10
2022-12-05,61630795.95312124,0.0,0.0,0.0,0.0,10
2022-12-06,61077529.56469153,0.0,0.0,0.0,0.0,10
2022-12-07,61002312.71025996,0.0,0.0,0.0,0.0,10
2022-12-08,61607283.54777461,0.0,0.0,0.0,0.0,10
2022-12-09,61053534.948496334,0.0,0.0,0.0,0.0,10
2022-12-12,61714324.17127385,0.0,0.0,0.0,0.0,10
2022-12-13,61608057.779015586,0.0,0.0,0.0,0.0,10
2022-12-14,61284622.84571956,0.0,0.0,0.0,0.0,10
2022-12-15,60175518.209518775,0.0,0.0,0.0,0.0,10
2022-12-16,59694767.523367815,0.0,0.0,0.0,0.0,10
2022-12-19,59277366.90869864,0.0,0.0,0.0,0.0,10
2022-12-20,59105311.62117098,0.0,0.0,0.0,0.0,10
2022-12-21,59751525.54736958,0.0,0.0,0.0,0.0,10
2022-12-22,58746233.07529089,0.0,0.0,0.0,0.0,10
2022-12-23,59099864.7875524,0.0,0.0,0.0,0.0,10
2022-12-27,58473619.783507064,0.0,0.0,0.0,0.0,10
2022-12-28,57882720.60041716,0.0,0.0,0.0,0.0,10
2022-12-29,58961415.40246328,0.0,0.0,0.0,0.0,10
2022-12-30,58764008.4224931,0.0,0.0,0.0,0.0,10
2023-01-03,57659624.25218671,0.0,0.0,0.0,0.0,10
2023-01-04,57251027.716092885,2421.276304486178,111576.67116149788,645731.5774556282,80709210.14953926,10
2023-01-05,57182468.60418454,0.0,0.0,0.0,0.0,10
2023-01-06,58635015.88613053,0.0,0.0,0.0,0.0,10
2023-01-09,58445584.13473634,0.0,0.0,0.0,0.0,10
2023-01-10,58758225.79060204,0.0,0.0,0.0,0.0,10
2023-01-11,59027199.624703914,0.0,0.0,0.0,0.0,10
2023-01-12,59689645.34368676,0.0,0.0,0.0,0.0,10
2023-01-13,60474643.72522009,0.0,0.0,0.0,0.0,10
2023-01-17,60674783.464315996,0.0,0.0,0.0,0.0,10
2023-01-18,59497775.89521571,0.0,0.0,0.0,0.0,10
2023-01-19,59219212.61132086,0.0,0.0,0.0,0.0,10
2023-01-20,60126632.86860399,0.0,0.0,0.0,0.0,10
2023-01-23,61110330.53484999,0.0,0.0,0.0,0.0,10
2023-01-24,60842142.450515434,0.0,0.0,0.0,0.0,10
2023-01-25,61365333.58393827,0.0,0.0,0.0,0.0,10
2023-01-26,62808447.52481296,0.0,0.0,0.0,0.0,10
2023-01-27,62554959.55376174,0.0,0.0,0.0,0.0,10
2023-01-30,60985143.118123144,0.0,0.0,0.0,0.0,10
2023-01-31,62161510.70456132,0.0,0.0,0.0,0.0,10
2023-02-01,62991016.36022124,0.0,0.0,0.0,0.0,10
2023-02-02,62566410.598804675,0.0,0.0,0.0,0.0,10
2023-02-03,62284474.3632452,0.0,0.0,0.0,0.0,10
2023-02-06,61610876.10931712,0.0,0.0,0.0,0.0,10
2023-02-07,62415592.572647,0.0,0.0,0.0,0.0,10
2023-02-08,62291362.66013166,0.0,0.0,0.0,0.0,10
2023-02-09,62453933.61342567,0.0,0.0,0.0,0.0,10
2023-02-10,63529034.31149907,0.0,0.0,0.0,0.0,10
2023-02-13,64384983.97807201,0.0,0.0,0.0,0.0,10
2023-02-14,64961361.5506544,0.0,0.0,0.0,0.0,10
2023-02-15,65105816.20117965,0.0,0.0,0.0,0.0,10
2023-02-16,64101012.61802928,0.0,0.0,0.0,0.0,10
2023-02-17,62797568.436655,0.0,0.0,0.0,0.0,10
2023-02-21,61039347.8159421,0.0,0.0,0.0,0.0,10
2023-02-22,61256764.4753687,0.0,0.0,0.0,0.0,10
2023-02-23,61951176.494402,0.0,0.0,0.0,0.0,10
2023-02-24,60992151.34916138,0.0,0.0,0.0,0.0,10
2023-02-27,61590672.69149487,0.0,0.0,0.0,0.0,10
2023-02-28,61708287.271338426,0.0,0.0,0.0,0.0,10
2023-03-01,63016319.38951193,0.0,0.0,0.0,0.0,10
2023-03-02,64200125.02679029,0.0,0.0,0.0,0.0,10
2023-03-03,65225803.04002288,0.0,0.0,0.0,0.0,10
2023-03-06,64360657.775689624,0.0,0.0,0.0,0.0,10
2023-03-07,63799751.25912414,0.0,0.0,0.0,0.0,10
2023-03-08,63627204.36023389,0.0,0.0,0.0,0.0,10
2023-03-09,62083525.135729045,0.0,0.0,0.0,0.0,10
2023-03-10,60907476.77940635,0.0,0.0,0.0,0.0,10
2023-03-13,61346243.899734356,0.0,0.0,0.0,0.0,10
2023-03-14,62321416.67418264,0.0,0.0,0.0,0.0,10
2023-03-15,60914906.764838785,0.0,0.0,0.0,0.0,10
2023-03-16,62255752.55849803,0.0,0.0,0.0,0.0,10
2023-03-17,61283140.01186871,0.0,0.0,0.0,0.0,10
2023-03-20,61086402.92951218,0.0,0.0,0.0,0.0,10
2023-03-21,62156299.947542466,0.0,0.0,0.0,0.0,10
2023-03-22,60736570.0935595,0.0,0.0,0.0,0.0,10
2023-03-23,61925388.49247447,0.0,0.0,0.0,0.0,10
2023-03-24,61588940.5317846,0.0,0.0,0.0,0.0,10
2023-03-27,61772179.58993308,0.0,0.0,0.0,0.0,10
2023-03-28,61801732.426442884,0.0,0.0,0.0,0.0,10
2023-03-29,62533773.33206215,0.0,0.0,0.0,0.0,10
2023-03-30,63083642.39325546,0.0,0.0,0.0,0.0,10
2023-03-31,63877906.5834476,0.0,0.0,0.0,0.0,10
2023-04-03,61775384.80941269,2553.7090972707,433000.40589617344,2181592.2732747863,85123636.57569003,10
2023-04-04,61381023.97373132,0.0,0.0,0.0,0.0,10
2023-04-05,60053460.56737692,0.0,0.0,0.0,0.0,10
2023-04-06,60405759.61520693,0.0,0.0,0.0,0.0,10
2023-04-10,60855259.75273389,0.0,0.0,0.0,0.0,10
2023-04-11,60892206.473100565,0.0,0.0,0.0,0.0,10
2023-04-12,59998352.42578798,0.0,0.0,0.0,0.0,10
2023-04-13,60766030.03108414,0.0,0.0,0.0,0.0,10
2023-04-14,60959377.17123589,0.0,0.0,0.0,0.0,10
2023-04-17,61631653.758117534,0.0,0.0,0.0,0.0,10
2023-04-18,61598555.892172106,0.0,0.0,0.0,0.0,10
2023-04-19,62086463.14127732,0.0,0.0,0.0,0.0,10
2023-04-20,61703079.692066,0.0,0.0,0.0,0.0,10
2023-04-21,62110126.831044495,0.0,0.0,0.0,0.0,10
2023-04-24,61784149.624707334,0.0,0.0,0.0,0.0,10
2023-04-25,60137333.349134564,0.0,0.0,0.0,0.0,10
2023-04-26,59531085.11658669,0.0,0.0,0.0,0.0,10
2023-04-27,59899757.86850432,0.0,0.0,0.0,0.0,10
2023-04-28,60543004.28831491,0.0,0.0,0.0,0.0,10
2023-05-01,60393530.761670075,0.0,0.0,0.0,0.0,10
2023-05-02,59499481.98429427,0.0,0.0,0.0,0.0,10
2023-05-03,59330667.487104155,0.0,0.0,0.0,0.0,10
2023-05-04,60533718.4542723,0.0,0.0,0.0,0.0,10
2023-05-05,61214271.687394604,0.0,0.0,0.0,0.0,10
2023-05-08,61607037.4809919,0.0,0.0,0.0,0.0,10
2023-05-09,62440185.677615695,0.0,0.0,0.0,0.0,10
2023-05-10,63011186.964765884,0.0,0.0,0.0,0.0,10
2023-05-11,62759725.10052312,0.0,0.0,0.0,0.0,10
2023-05-12,62206207.594162785,0.0,0.0,0.0,0.0,10
2023-05-15,62612821.38086212,0.0,0.0,0.0,0.0,10
2023-05-16,61489306.15893502,0.0,0.0,0.0,0.0,10
2023-05-17,62634619.68031821,0.0,0.0,0.0,0.0,10
2023-05-18,64171903.88867296,0.0,0.0,0.0,0.0,10
2023-05-19,63747208.06168923,0.0,0.0,0.0,0.0,10
2023-05-22,64611040.510007836,0.0,0.0,0.0,0.0,10
2023-05-23,63742405.61488023,0.0,0.0,0.0,0.0,10
2023-05-24,63530532.63793736,0.0,0.0,0.0,0.0,10
2023-05-25,65391307.8274176,0.0,0.0,0.0,0.0,10
2023-05-26,68116302.05757323,0.0,0.0,0.0,0.0,10
2023-05-30,68596995.23810975,0.0,0.0,0.0,0.0,10
2023-05-31,67820575.9286946,0.0,0.0,0.0,0.0,10
2023-06-01,68448714.83812991,0.0,0.0,0.0,0.0,10
2023-06-02,68915440.48195103,0.0,0.0,0.0,0.0,10
2023-06-05,69405655.04485847,0.0,0.0,0.0,0.0,10
2023-06-06,70504272.68331918,0.0,0.0,0.0,0.0,10
2023-06-07,68816253.33803958,0.0,0.0,0.0,0.0,10
2023-06-08,69625852.21638873,0.0,0.0,0.0,0.0,10
2023-06-09,69940687.65213063,0.0,0.0,0.0,0.0,10
2023-06-12,71747249.73976256,0.0,0.0,0.0,0.0,10
2023-06-13,72212912.13801788,0.0,0.0,0.0,0.0,10
2023-06-14,72721693.86124647,0.0,0.0,0.0,0.0,10
2023-06-15,73821321.98582807,0.0,0.0,0.0,0.0,10
2023-06-16,73084552.71551363,0.0,0.0,0.0,0.0,10
2023-06-20,71834910.38206378,0.0,0.0,0.0,0.0,10
2023-06-21,71001241.15623541,0.0,0.0,0.0,0.0,10
2023-06-22,70564300.44528572,0.0,0.0,0.0,0.0,10
2023-06-23,69452875.27339509,0.0,0.0,0.0,0.0,10
2023-06-26,69241927.00672616,0.0,0.0,0.0,0.0,10
2023-06-27,70851716.79903282,0.0,0.0,0.0,0.0,10
2023-06-28,71865354.47011156,0.0,0.0,0.0,0.0,10
2023-06-29,71752278.62546898,0.0,0.0,0.0,0.0,10
2023-06-30,72246588.76091486,0.0,0.0,0.0,0.0,10
2023-07-03,70072234.80005191,2377.8074252689403,432057.74694429367,2135793.1768456683,79260247.50896464,10
2023-07-05,70360846.7495245,0.0,0.0,0.0,0.0,10
2023-07-06,69028645.33262773,0.0,0.0,0.0,0.0,10
2023-07-07,69216937.46423668,0.0,0.0,0.0,0.0,10
2023-07-10,70690487.8629606,0.0,0.0,0.0,0.0,10
2023-07-11,71356510.42375442,0.0,0.0,0.0,0.0,10
2023-07-12,73043419.51110905,0.0,0.0,0.0,0.0,10
2023-07-13,74788136.54111843,0.0,0.0,0.0,0.0,10
2023-07-14,73697106.44030091,0.0,0.0,0.0,0.0,10
2023-07-17,74930772.44614458,0.0,0.0,0.0,0.0,10
2023-07-18,75484250.74313283,0.0,0.0,0.0,0.0,10
2023-07-19,75155816.17249264,0.0,0.0,0.0,0.0,10
2023-07-20,72558531.68023807,0.0,0.0,0.0,0.0,10
2023-07-21,71973399.70012873,0.0,0.0,0.0,0.0,10
2023-07-24,71704218.22776659,0.0,0.0,0.0,0.0,10
2023-07-25,72650792.34036988,0.0,0.0,0.0,0.0,10
2023-07-26,72572382.81913728,0.0,0.0,0.0,0.0,10
2023-07-27,72433456.17340657,0.0,0.0,0.0,0.0,10
2023-07-28,75083442.72410646,0.0,0.0,0.0,0.0,10
2023-07-31,75887699.81449121,0.0,0.0,0.0,0.0,10
2023-08-01,75948269.91897734,0.0,0.0,0.0,0.0,10
2023-08-02,72934120.38410449,0.0,0.0,0.0,0.0,10
2023-08-03,73643204.92268537,0.0,0.0,0.0,0.0,10
2023-08-04,73258481.99946417,0.0,0.0,0.0,0.0,10
2023-08-07,73361686.33296216,0.0,0.0,0.0,0.0,10
2023-08-08,71514740.68407312,0.0,0.0,0.0,0.0,10
2023-08-09,69914563.61538492,0.0,0.0,0.0,0.0,10
2023-08-10,70278638.7024928,0.0,0.0,0.0,0.0,10
2023-08-11,69227480.10023037,0.0,0.0,0.0,0.0,10
2023-08-14,70325962.07227781,0.0,0.0,0.0,0.0,10
2023-08-15,69383297.44873661,0.0,0.0,0.0,0.0,10
2023-08-16,68446591.57581441,0.0,0.0,0.0,0.0,10
2023-08-17,66926544.92735658,0.0,0.0,0.0,0.0,10
2023-08-18,66788342.65533727,0.0,0.0,0.0,0.0,10
2023-08-21,67859498.25894511,0.0,0.0,0.0,0.0,10
2023-08-22,67861068.00157927,0.0,0.0,0.0,0.0,10
2023-08-23,69439179.86804847,0.0,0.0,0.0,0.0,10
2023-08-24,66828919.880068384,0.0,0.0,0.0,0.0,10
2023-08-25,66876036.14399832,0.0,0.0,0.0,0.0,10
2023-08-28,67443290.98066036,0.0,0.0,0.0,0.0,10
2023-08-29,70235098.56022495,0.0,0.0,0.0,0.0,10
2023-08-30,71771602.19611609,0.0,0.0,0.0,0.0,10
2023-08-31,71764462.04508623,0.0,0.0,0.0,0.0,10
2023-09-01,73059108.34774968,0.0,0.0,0.0,0.0,10
2023-09-05,72843684.44628422,0.0,0.0,0.0,0.0,10
2023-09-06,73094445.18460841,0.0,0.0,0.0,0.0,10
2023-09-07,72221597.57054813,0.0,0.0,0.0,0.0,10
2023-09-08,71691322.88867518,0.0,0.0,0.0,0.0,10
2023-09-11,73047066.41633873,0.0,0.0,0.0,0.0,10
2023-09-12,72565040.69758122,0.0,0.0,0.0,0.0,10
2023-09-13,72416016.99350479,0.0,0.0,0.0,0.0,10
2023-09-14,71960028.08068587,0.0,0.0,0.0,0.0,10
2023-09-15,70016546.51533596,0.0,0.0,0.0,0.0,10
2023-09-18,69701902.56394598,0.0,0.0,0.0,0.0,10
2023-09-19,69004818.62306118,0.0,0.0,0.0,0.0,10
2023-09-20,67631795.7323736,0.0,0.0,0.0,0.0,10
2023-09-21,65878291.40242385,0.0,0.0,0.0,0.0,10
2023-09-22,66177990.49613621,0.0,0.0,0.0,0.0,10
2023-09-25,66627258.28682647,0.0,0.0,0.0,0.0,10
2023-09-26,65673909.53323566,0.0,0.0,0.0,0.0,10
2023-09-27,66855881.84423467,0.0,0.0,0.0,0.0,10
2023-09-28,68069986.9978801,0.0,0.0,0.0,0.0,10
2023-09-29,68498249.20028716,0.0,0.0,0.0,0.0,10
2023-10-02,68630880.45823349,0.0,0.0,0.0,0.0,10
2023-10-03,65597217.351802245,2200.43673138269,115164.40114472708,519715.78319386696,73347891.04608968,10
2023-10-04,66806222.34675285,0.0,0.0,0.0,0.0,10
2023-10-05,66266377.95229018,0.0,0.0,0.0,0.0,10
2023-10-06,68516042.7326706,0.0,0.0,0.0,0.0,10
2023-10-09,69714261.74311356,0.0,0.0,0.0,0.0,10
2023-10-10,70778760.72019458,0.0,0.0,0.0,0.0,10
2023-10-11,70624976.84206793,0.0,0.0,0.0,0.0,10
2023-10-12,69491747.29102355,0.0,0.0,0.0,0.0,10
2023-10-13,67877833.1088125,0.0,0.0,0.0,0.0,10
2023-10-16,68778029.66029379,0.0,0.0,0.0,0.0,10
2023-10-17,69494203.28110889,0.0,0.0,0.0,0.0,10
2023-10-18,68107316.28803559,0.0,0.0,0.0,0.0,10
2023-10-19,68427886.27022415,0.0,0.0,0.0,0.0,10
2023-10-20,67545150.33291927,0.0,0.0,0.0,0.0,10
2023-10-23,68708914.7099179,0.0,0.0,0.0,0.0,10
2023-10-24,71085619.54588729,0.0,0.0,0.0,0.0,10
2023-10-25,68791370.20862658,0.0,0.0,0.0,0.0,10
2023-10-26,67346513.37317106,0.0,0.0,0.0,0.0,10
2023-10-27,67153318.23380513,0.0,0.0,0.0,0.0,10
2023-10-30,67896865.57166377,0.0,0.0,0.0,0.0,10
2023-10-31,68123853.57718298,0.0,0.0,0.0,0.0,10
2023-11-01,69499116.41921875,0.0,0.0,0.0,0.0,10
2023-11-02,74130390.84885308,0.0,0.0,0.0,0.0,10
2023-11-03,76707206.20120074,0.0,0.0,0.0,0.0,10
2023-11-06,76300370.1770671,0.0,0.0,0.0,0.0,10
2023-11-07,77361553.05734181,0.0,0.0,0.0,0.0,10
2023-11-08,77569388.56114304,0.0,0.0,0.0,0.0,10
2023-11-09,76531336.8556042,0.0,0.0,0.0,0.0,10
2023-11-10,79262860.18524925,0.0,0.0,0.0,0.0,10
2023-11-13,79135029.75571777,0.0,0.0,0.0,0.0,10
2023-11-14,80445627.05415174,0.0,0.0,0.0,0.0,10
2023-11-15,81478895.39964898,0.0,0.0,0.0,0.0,10
2023-11-16,80939542.95245638,0.0,0.0,0.0,0.0,10
2023-11-17,81428420.52578595,0.0,0.0,0.0,0.0,10
2023-11-20,83345110.4132322,0.0,0.0,0.0,0.0,10
2023-11-21,82135907.24354918,0.0,0.0,0.0,0.0,10
2023-11-22,82978600.47403604,0.0,0.0,0.0,0.0,10
2023-11-24,83010807.6961687,0.0,0.0,0.0,0.0,10
2023-11-27,83057772.09028104,0.0,0.0,0.0,0.0,10
2023-11-28,84890805.10883372,0.0,0.0,0.0,0.0,10
2023-11-29,85184688.37749022,0.0,0.0,0.0,0.0,10
2023-11-30,85099954.36400272,0.0,0.0,0.0,0.0,10
2023-12-01,86186704.93359189,0.0,0.0,0.0,0.0,10
2023-12-04,85332511.49400583,0.0,0.0,0.0,0.0,10
2023-12-05,85425834.107973,0.0,0.0,0.0,0.0,10
2023-12-06,83900465.60095528,0.0,0.0,0.0,0.0,10
2023-12-07,84711485.0601575,0.0,0.0,0.0,0.0,10
2023-12-08,85859222.49184428,0.0,0.0,0.0,0.0,10
2023-12-11,85511937.03200415,0.0,0.0,0.0,0.0,10
2023-12-12,85957181.56207033,0.0,0.0,0.0,0.0,10
2023-12-13,87571634.1460164,0.0,0.0,0.0,0.0,10
2023-12-14,88275392.52830744,0.0,0.0,0.0,0.0,10
2023-12-15,88454027.799174,0.0,0.0,0.0,0.0,10
2023-12-18,89165255.5088819,0.0,0.0,0.0,0.0,10
2023-12-19,90188516.17384952,0.0,0.0,0.0,0.0,10
2023-12-20,88550179.47424985,0.0,0.0,0.0,0.0,10
2023-12-21,89434419.12833455,0.0,0.0,0.0,0.0,10
2023-12-22,89691918.93398729,0.0,0.0,0.0,0.0,10
2023-12-26,89532464.84067717,0.0,0.0,0.0,0.0,10
2023-12-27,91124222.27894299,0.0,0.0,0.0,0.0,10
2023-12-28,91163398.73741831,0.0,0.0,0.0,0.0,10
2023-12-29,89636187.88561746,0.0,0.0,0.0,0.0,10
2024-01-02,88567954.6520246,0.0,0.0,0.0,0.0,10
2024-01-03,82881629.33027466,2407.6780829751397,94621.9589083693,3238183.5257282243,80255936.0991713,10
2024-01-04,83405719.86393315,0.0,0.0,0.0,0.0,10
2024-01-05,83315655.73363261,0.0,0.0,0.0,0.0,10
2024-01-08,85621721.76905619,0.0,0.0,0.0,0.0,10
2024-01-09,86151580.02952696,0.0,0.0,0.0,0.0,10
2024-01-10,87420225.13253786,0.0,0.0,0.0,0.0,10
2024-01-11,87013931.42841914,0.0,0.0,0.0,0.0,10
2024-01-12,86266068.33998369,0.0,0.0,0.0,0.0,10
2024-01-16,86251321.57828651,0.0,0.0,0.0,0.0,10
